parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,rating,cost,cost_missing,rating_missing,rating_is_zero,valid_for_model,type_main,cat_level1,cat_level2,tag_list
[],[],小吃快餐,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,1,[],上城区,[],0571-86726221,B0FFHG9BTZ,凯旋街道秋涛北路67号-3,[],浙江省,diner,杭州市,[],"杨枝甘露,珍珠奶茶,芝士",澜记香港饮品(庆春店),"120.200172,30.260633",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['杨枝甘露', '珍珠奶茶', '芝士']"
B023B1DJLX,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],[],B0M6JUEJVU,新塘路108号天虹购物中心B座F4层,[],浙江省,diner,杭州市,202,手打柠檬茶,Yes Lemon就是柠·手打柠檬茶(杭州五福天虹广场店),"120.209865,30.264634",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,['手打柠檬茶']
B023B068QI,[],奶茶/茶饮,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],上城区,[],19144709218,B0LRTD97AD,望江街道诗园弄15号(近江地铁站E口步行400米),[],浙江省,diner,杭州市,320,[],朝山茶食,"120.200487,30.230561",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,[]
B0H6FU3OTM,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],19270786737,B0MG37ACBL,望江街道望潮路168号望潮金地商务中心B1层-B1-04室,[],浙江省,diner,杭州市,202,[],爷爷不泡茶NOYEYENOTEA(杭州金地威新中心店),"120.194405,30.231405",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
B023B068QI,[],果汁,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],0571-86816007;15824115588,B0GRDSEZS5,诗园弄19号(近江地铁站A口步行330米),[],浙江省,diner,杭州市,320,[],阿姨很芒,"120.200543,30.230792",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
B0FFGY5EMA,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],0571-88363359,B0J3X79YMW,新塘路119号世纪联华1楼061号商铺,[],浙江省,diner,杭州市,202,"羽衣纤体瓶(首创),多肉葡萄(首创),清爽芭乐提(白芭乐),茶坊苦抹·清,提拉米苏·浓巧,去火*纤体瓶(首创),多肉桃李(首创),咸酪碎银子,清爽芭乐葡(白芭乐),烤黑糖波波牛乳(首创),芝芝绿妍茶后(首创),芭乐雪毫茉王,烤黑糖波波牛乳茶,芒芒甘露(首创),奇兰苹果杏特调,奇兰粉芭乐,苦巧·咸酪碎银子,雪域·牦牛乳恰安莫,酱香白脱碎银子,金韵酸木瓜枇杷,堂食,芝士,提拉米苏,果茶,牛乳,牦牛",喜茶(杭州新塘世纪联华店),"120.207116,30.266762",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['羽衣纤体瓶(首创)', '多肉葡萄(首创)', '清爽芭乐提(白芭乐)', '茶坊苦抹·清', '提拉米苏·浓巧', '去火*纤体瓶(首创)', '多肉桃李(首创)', '咸酪碎银子', '清爽芭乐葡(白芭乐)', '烤黑糖波波牛乳(首创)', '芝芝绿妍茶后(首创)', '芭乐雪毫茉王', '烤黑糖波波牛乳茶', '芒芒甘露(首创)', '奇兰苹果杏特调', '奇兰粉芭乐', '苦巧·咸酪碎银子', '雪域·牦牛乳恰安莫', '酱香白脱碎银子', '金韵酸木瓜枇杷', '堂食', '芝士', '提拉米苏', '果茶', '牛乳', '牦牛']"
B0FFHQ7XUM,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],13958020399;17601372129;18969149377,B0HDZA0A39,四季青街道双菱路163号南萧埠小区金兰池公寓北区,[],浙江省,diner,杭州市,320,"芋泥,牛乳,芋圆,珍珠奶茶",幸福侯彩擂(南肖埠社区店),"120.195458,30.260429",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['芋泥', '牛乳', '芋圆', '珍珠奶茶']"
[],[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],19357099019,B0IDRCQEEN,"双菱路109号,111号,杭九中对面",[],浙江省,diner,杭州市,[],[],茶百道(杭州双菱路店),"120.195486,30.260579",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
[],[],奶茶/茶饮,[],[],餐饮服务;咖啡厅;咖啡厅,[],[],050500,0,[],上城区,[],4000100100,B0LA77OE33,清江路与杭海路交叉口东100米,[],浙江省,diner,杭州市,[],[],T9九天时尚中心瑞幸咖啡,"120.192681,30.246055",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;咖啡厅;咖啡厅,餐饮服务,咖啡厅,[]
B023B08XWH,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],19357590357,B0IDOU9ZKI,凯旋路129号,[],浙江省,diner,杭州市,320,[],弯湾·爱生活茶饮铺(金牛坊店),"120.189778,30.254651",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
B0FFFGUOG5,[],饮品,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],15888853111,B0H3295J0G,望江东路332号万泰城1楼,[],浙江省,diner,杭州市,202,"水蜜桃系列,葡萄冻冻,杨枝甘露,招牌芋圆奶茶,豆乳玉麒麟,乌漆嘛黑,佛手柠檬茶,豆乳米麻薯,麻薯,柠檬茶",茶百道(杭州万泰城店),"120.192198,30.229995",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['水蜜桃系列', '葡萄冻冻', '杨枝甘露', '招牌芋圆奶茶', '豆乳玉麒麟', '乌漆嘛黑', '佛手柠檬茶', '豆乳米麻薯', '麻薯', '柠檬茶']"
B0FFFGUOG5,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],0571-86022927,B0J2BRGF58,望江东路332号万泰城一楼199号商铺,[],浙江省,diner,杭州市,201,"羽衣纤体瓶(首创),多肉葡萄(首创),清爽芭乐提(白芭乐),茶坊苦抹·清,提拉米苏·浓巧,去火*纤体瓶(首创),多肉桃李(首创),咸酪碎银子,烤黑糖波波牛乳茶,烤黑糖波波牛乳(首创),芝芝绿妍茶后(首创),芒芒甘露(首创),清爽芭乐葡(白芭乐),奇兰苹果杏特调,奇兰粉芭乐,苦巧·咸酪碎银子,芭乐雪毫茉王,雪域·牦牛乳恰安莫,酱香白脱碎银子,金韵酸木瓜枇杷,提拉米苏,牛乳,牦牛",喜茶(杭州上城万泰城店),"120.192615,30.229940",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['羽衣纤体瓶(首创)', '多肉葡萄(首创)', '清爽芭乐提(白芭乐)', '茶坊苦抹·清', '提拉米苏·浓巧', '去火*纤体瓶(首创)', '多肉桃李(首创)', '咸酪碎银子', '烤黑糖波波牛乳茶', '烤黑糖波波牛乳(首创)', '芝芝绿妍茶后(首创)', '芒芒甘露(首创)', '清爽芭乐葡(白芭乐)', '奇兰苹果杏特调', '奇兰粉芭乐', '苦巧·咸酪碎银子', '芭乐雪毫茉王', '雪域·牦牛乳恰安莫', '酱香白脱碎银子', '金韵酸木瓜枇杷', '提拉米苏', '牛乳', '牦牛']"
[],[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],19106736682,B0I0N58FVF,双菱路与凤起东路交叉口南80米,[],浙江省,diner,杭州市,[],杨枝甘露,贡茶(双菱路店),"120.195426,30.262704",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,['杨枝甘露']
B0IGJCT0HL,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],18816000777,B0L6LX5EZT,昙花庵路187号(景新社区北门东390米),[],浙江省,diner,杭州市,320,冰美式,昙花庵路(蜜雪冰城店),"120.208790,30.270261",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,['冰美式']
B023B0199E,[],奶茶/茶饮,[],[],餐饮服务;糕饼店;糕饼店,[],[],050800,0,[],上城区,[],18105810822,B0LR7OJ1A0,四季彩菏大道青清江路141号,[],浙江省,diner,杭州市,202,鲜奶茶,新加坡斯味洛鲜奶茶(杭州四季青店),"120.189701,30.246254",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;糕饼店;糕饼店,餐饮服务,糕饼店,['鲜奶茶']
B023B18MSX,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],17755202953,B0LGFAIZ7E,新城坊7幢近江北路16号,[],浙江省,diner,杭州市,202,[],点喝呦奶茶鲜果饮(近江北路店),"120.200696,30.235884",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
[],[],烧仙草,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],13372558397,B0LD7U10SY,杭州城站进站口2F左侧商业中心,[],浙江省,diner,杭州市,[],[],书亦烧仙草(杭州城站店),"120.182625,30.245125",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
B0IGC7FDGH,[],奶茶/茶饮,[],[],餐饮服务;休闲餐饮场所;休闲餐饮场所,[],[],050400,0,[],萧山区,[],4000100100,B0MBSUEB2Y,利一路碧桂园深蓝国际中心1幢1层大堂,[],浙江省,diner,杭州市,202,[],瑞幸咖啡(萧山深蓝国际中心1幢店),"120.232953,30.235836",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;休闲餐饮场所;休闲餐饮场所,餐饮服务,休闲餐饮场所,[]
[],[],奶茶/茶饮,[],[],餐饮服务;咖啡厅;咖啡厅,[],[],050500,0,[],上城区,[],[],B0KUTZAZFC,杭海路与常青路交叉口南140米,[],浙江省,diner,杭州市,[],[],MOOTEA,"120.197669,30.247386",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;咖啡厅;咖啡厅,餐饮服务,咖啡厅,[]
B0MAMO7TNR,[],奶茶/茶饮,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;冷饮店;冷饮店,[],[],061100|050700,0,[],滨江区,[],15557153855,B0K1USG3CY,西兴街道滨盛路8号莲荷里地下一层D区D-25-2商铺,[],浙江省,[],杭州市,320,[],树夏(奥体莲荷里店),"120.230162,30.227573",[],[],[],,,TRUE,TRUE,FALSE,FALSE,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,购物服务,服装鞋帽皮具店,[]
[],[],奶茶/茶饮,[],[],餐饮服务;休闲餐饮场所;休闲餐饮场所,[],[],050400,0,[],萧山区,[],19106735076,B0I25UDEC2,杭州江峰商务名座A栋1层2号(钱江大观),[],浙江省,diner,杭州市,[],"（黑&玉）麒麟系列,下午茶",茶百道(杭州萧山钱江大观店),"120.237925,30.237325",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;休闲餐饮场所;休闲餐饮场所,餐饮服务,休闲餐饮场所,"['（黑&玉）麒麟系列', '下午茶']"
B023B0670D,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,1,[],上城区,[],0571-87566521;15268196814,B0FFG2Y8X0,建国中路24号(城站地铁站C口步行490米),[],浙江省,diner,杭州市,320,"红茶玛奇朵,波霸奶绿,冰淇淋,乌龙奶茶,红茶拿铁,四季春,杨枝甘露",1点点(建国中路店),"120.179959,30.248709",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['红茶玛奇朵', '波霸奶绿', '冰淇淋', '乌龙奶茶', '红茶拿铁', '四季春', '杨枝甘露']"
B023B06EDC,[],奶茶/茶饮,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],拱墅区,[],18167152635,B0G1XOGPAZ,珠碧二弄19号米兰公寓,[],浙江省,diner,杭州市,320,巧克力,贡茶(杭州店),"120.185989,30.259901",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,['巧克力']
[],[],甜品店,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],上城区,[],[],B0K24DGIRM,衣之家百货1层A-37号商铺,[],浙江省,diner,杭州市,[],"霸气芝士草莓,霸气芝士葡萄,霸气柠檬油柑,杨枝甘露,珍珠奶茶",奈雪的茶(杭州衣之家百货PRO店),"120.197320,30.226543",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['霸气芝士草莓', '霸气芝士葡萄', '霸气柠檬油柑', '杨枝甘露', '珍珠奶茶']"
[],[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],滨江区,[],13676623168,B0K0UO2YNF,丹枫路18号,[],浙江省,diner,杭州市,[],[],古茗(奥体银泰店),"120.230223,30.226945",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
[],[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],滨江区,[],13857134035,B0K3ZCADYL,滨盛路8号地下一层莲荷里商场B1层E09商铺(麦当劳背面),[],浙江省,diner,杭州市,[],"郁郁幽兰,月桂酿,特浓抹茶与白,贪杯乌龙,慢熬黑糖珠珠烤奶茶,白日梦椰椰,绿野干酪草莓派,星河筑影,翠枝玉露,画中游,龙井绿茶奶沫,一整块金砖港奶,凤凰单丛,鲜葡萄多肉,轻芝金桂乌龙,烟雨乌龙,生椰玉露,蓝莓之夜,水牛奶奶,莺莺,月中桂,单丛好彩香柠茶,明前龙井,轻芝茉莉毛尖,焦糖脆脆咸法酪普洱,焦糖脆脆咸法酪锡兰红,长安,茉莉好彩香柠,焦糖脆脆咸法酪·单丛,轻芝凤凰单丛,二重浓抹咸法酪,水牛奶炖桃胶木薯芋圆,生椰木薯大满贯,长乐未央,素颜幽兰,芝士乳酪草莓星球,星天外,心芭上（中杯）,芭乐莓莓干酪（咸法酪酱）,画中游·千目抹茶特调,轻芝锡兰红茶,金桂乌龙,沉香普洱,水牛奶木薯大满贯,鲜芒老椰甘露,焦糖脆脆咸法酪·茉莉,骏眉红茶,焦糖脆脆咸法酪·骏眉红,芭乐莓莓干酪（轻芝云酪顶）,轻芝明前龙井,400次熔岩鸳鸯,茉莉毛尖,红豆薏米乳,青青玉露,芋圆",茶理宜世(杭州银泰奥体莲荷里店),"120.230996,30.227576",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,"['郁郁幽兰', '月桂酿', '特浓抹茶与白', '贪杯乌龙', '慢熬黑糖珠珠烤奶茶', '白日梦椰椰', '绿野干酪草莓派', '星河筑影', '翠枝玉露', '画中游', '龙井绿茶奶沫', '一整块金砖港奶', '凤凰单丛', '鲜葡萄多肉', '轻芝金桂乌龙', '烟雨乌龙', '生椰玉露', '蓝莓之夜', '水牛奶奶', '莺莺', '月中桂', '单丛好彩香柠茶', '明前龙井', '轻芝茉莉毛尖', '焦糖脆脆咸法酪普洱', '焦糖脆脆咸法酪锡兰红', '长安', '茉莉好彩香柠', '焦糖脆脆咸法酪·单丛', '轻芝凤凰单丛', '二重浓抹咸法酪', '水牛奶炖桃胶木薯芋圆', '生椰木薯大满贯', '长乐未央', '素颜幽兰', '芝士乳酪草莓星球', '星天外', '心芭上（中杯）', '芭乐莓莓干酪（咸法酪酱）', '画中游·千目抹茶特调', '轻芝锡兰红茶', '金桂乌龙', '沉香普洱', '水牛奶木薯大满贯', '鲜芒老椰甘露', '焦糖脆脆咸法酪·茉莉', '骏眉红茶', '焦糖脆脆咸法酪·骏眉红', '芭乐莓莓干酪（轻芝云酪顶）', '轻芝明前龙井', '400次熔岩鸳鸯', '茉莉毛尖', '红豆薏米乳', '青青玉露', '芋圆']"
B0FFFGUOG5,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,1,[],上城区,[],0571-85399978,B0FFK778QS,望江东路332号万泰城二楼277室,[],浙江省,diner,杭州市,202,[],1点点(万泰城店),"120.192725,30.229725",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;冷饮店;冷饮店,餐饮服务,冷饮店,[]
B0FFKIR7LT,[],奶茶/茶饮,[],[],餐饮服务;咖啡厅;咖啡厅,[],[],050500,0,[],上城区,[],4000100100,B0MBZ5CK8L,庆春路25-29号富浙大厦一层101室,[],浙江省,diner,杭州市,202,[],瑞幸咖啡(富浙大厦店),"120.183443,30.257672",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;咖啡厅;咖啡厅,餐饮服务,咖啡厅,[]
[],[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],拱墅区,[],18157176907;18818872298,B0LA55N74I,新华路与水陆寺巷交叉口东南20米,[],浙江省,diner,杭州市,[],"韭菜猪肉煎饺,荔湾艇仔粥,干炒牛河,广式蒸凤爪,手工云吞面,瘦肉鸡蛋肠粉,金沙红米肠粉,王牌肠粉,萝卜牛杂,招牌三宝肠粉,肠粉,艇仔粥,干炒牛河,鲜虾牛肉肠粉",银记肠粉(新华路店),"120.176503,30.259214",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['韭菜猪肉煎饺', '荔湾艇仔粥', '干炒牛河', '广式蒸凤爪', '手工云吞面', '瘦肉鸡蛋肠粉', '金沙红米肠粉', '王牌肠粉', '萝卜牛杂', '招牌三宝肠粉', '肠粉', '艇仔粥', '干炒牛河', '鲜虾牛肉肠粉']"
[],[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],0571-87811537,B0JAXH7BZC,高银街33、35号,[],浙江省,diner,杭州市,[],"猪肉,生煎,绿豆汤,肉包,煎包,生煎包,煎饺,牛肉汤,豆腐脑",新丰小吃(高银街分店),"120.170669,30.240603",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['猪肉', '生煎', '绿豆汤', '肉包', '煎包', '生煎包', '煎饺', '牛肉汤', '豆腐脑']"
[],[],住宅区,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],0571-56855269,B0FFF00825,中河南路紫阳街道十五奎巷65号(鼓楼边),[],浙江省,diner,杭州市,[],[],十五奎巷社区,"120.169566,30.236029",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,[]
[],[],面馆,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],13336149088;18368047514,B0GUO757IP,中河中路21号新丰小吃向前30米(靠高架),[],浙江省,diner,杭州市,[],"面汤,虾仁,汤面,鳝鱼,虾爆鳝面",阿炳爆鳝面(清河坊历史文化特色街区店),"120.171983,30.239607",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['面汤', '虾仁', '汤面', '鳝鱼', '虾爆鳝面']"
[],[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],4008697688,B0J1VR1TL8,吴山路36-1.36-2室,[],浙江省,diner,杭州市,[],"单人餐,堂食",袁记云饺(杭州市上城区吴山路店),"120.165260,30.251191",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['单人餐', '堂食']"
B023B1DIOC,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],15381085855,B0I1459AYQ,延安路245号杭州湖滨银泰in77B区B1层,[],浙江省,diner,杭州市,201,"腊肠滑鸡单人餐,香菇滑鸡单人餐,香菇滑鸡煲儿童餐,煲仔饭,鸡肉,香菇滑鸡煲仔饭,儿童餐,排骨",煲仔皇腊味煲仔饭(杭州湖滨in77B区店),"120.163878,30.254696",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['腊肠滑鸡单人餐', '香菇滑鸡单人餐', '香菇滑鸡煲儿童餐', '煲仔饭', '鸡肉', '香菇滑鸡煲仔饭', '儿童餐', '排骨']"
B0FFJRSS6O,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,1,[],萧山区,[],4007661777,B0H21G5ILS,泰宏巷42、44、46号,[],浙江省,diner,杭州市,202,"竹笋蒸鸡翅套餐,农家小炒肉,肥西老母鸡汤,西红柿炒鸡蛋,农家蒸蛋,招牌鸡汤套餐,梅菜扣肉,葱油鸡,鸡汤,素菜,鸡肉",老乡鸡(杭州萧山联合中心店),"120.254455,30.230750",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['竹笋蒸鸡翅套餐', '农家小炒肉', '肥西老母鸡汤', '西红柿炒鸡蛋', '农家蒸蛋', '招牌鸡汤套餐', '梅菜扣肉', '葱油鸡', '鸡汤', '素菜', '鸡肉']"
[],[],美食城,[],[],餐饮服务;中餐厅;综合酒楼,[],[],050101,0,[],拱墅区,[],0571-87781828,B0FFHJOY17,武林路163号(凤起路地铁站E口步行330米),[],浙江省,diner,杭州市,[],"单人餐,炸鸡,烤鱼,一条龙,小吃街,牛肉,米线,面食,麻辣烫",西湖D11,"120.160416,30.262199",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;中餐厅;综合酒楼,餐饮服务,中餐厅,"['单人餐', '炸鸡', '烤鱼', '一条龙', '小吃街', '牛肉', '米线', '面食', '麻辣烫']"
B0FFFTTD2R,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],拱墅区,[],13325710600,B0GKN45YR8,万寿亭街31号(近武林路),[],浙江省,diner,杭州市,202,"小馄饨,煎饺,白菜,虾仁,堂食,猪肉,肉丸,大排档,烧麦,牛肉,锅贴",绝美嘉海鲜馄饨(杭州总店),"120.159829,30.269715",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['小馄饨', '煎饺', '白菜', '虾仁', '堂食', '猪肉', '肉丸', '大排档', '烧麦', '牛肉', '锅贴']"
B023B06OT2,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],0571-87920891,B023B1D42E,庆春路239号(西湖国贸1楼),[],浙江省,diner,杭州市,202,"肉夹馍,胡辣汤,岐山臊子面,老北京炸酱面,牛肉油泼面,羊肉烩面,凉皮,牛肉烩面,老家焖面,五香黄牛肉,腊汁肉拌面,家乡焖面配小米粥,三鲜烩面,凉拌西兰花,北京炸酱面,肉夹馍,老北京炸酱面,牛肉,面食",中原一大碗(湖滨店),"120.159896,30.257903",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['肉夹馍', '胡辣汤', '岐山臊子面', '老北京炸酱面', '牛肉油泼面', '羊肉烩面', '凉皮', '牛肉烩面', '老家焖面', '五香黄牛肉', '腊汁肉拌面', '家乡焖面配小米粥', '三鲜烩面', '凉拌西兰花', '北京炸酱面', '肉夹馍', '老北京炸酱面', '牛肉', '面食']"
B0FFI31CNG,[],自助餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],滨江区,[],0571-85388871,B0LG0Z5T11,江汉路1515号龙湖杭州滨江天街B1层,[],浙江省,diner,杭州市,201,[],素满香·全民食养自助(滨江天街店),"120.204086,30.200501",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,[]
B023B13KAP,[],西式快餐,[],[],餐饮服务;快餐厅;麦当劳,[],[],050302,0,[],上城区,[],0571-87155193;4000517117,B023B08Z61,航海路96号中洲大酒店一层麦当劳餐厅,[],浙江省,diner,杭州市,324,"巨无霸中套餐,奥利奥草莓麦旋风,培根蔬萃双层牛堡,原味板烧鸡腿堡中套餐,黑白派,香骨鸡腿,辣翅,猪柳麦满分配脆薯饼,油条培根蛋麦煎饼配脆薯饼,柠檬林明顿蛋糕,扭扭薯条,巨无霸汉堡,奶油坚果酱大套餐,培根蔬萃双层牛堡中套餐,薯条,汉堡,鸡肉,双人餐",麦当劳(四季青中国服装第一街店),"120.196591,30.247039",[],[],[],,,TRUE,TRUE,FALSE,FALSE,餐饮服务;快餐厅;麦当劳,餐饮服务,快餐厅,"['巨无霸中套餐', '奥利奥草莓麦旋风', '培根蔬萃双层牛堡', '原味板烧鸡腿堡中套餐', '黑白派', '香骨鸡腿', '辣翅', '猪柳麦满分配脆薯饼', '油条培根蛋麦煎饼配脆薯饼', '柠檬林明顿蛋糕', '扭扭薯条', '巨无霸汉堡', '奶油坚果酱大套餐', '培根蔬萃双层牛堡中套餐', '薯条', '汉堡', '鸡肉', '双人餐']"
